Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2092,55,0.003980,94035,374,93848,2898745,30.83,26923,13641,0.5067,590781,21.9431,257.82
2092,56,0.004321,93660,405,93458,2804898,29.95,26213,13536,0.5164,563858,21.5104,252.63
2092,57,0.004665,93256,435,93038,2711440,29.08,25513,13425,0.5262,537644,21.0732,247.38
2092,58,0.005016,92821,466,92588,2618402,28.21,24823,13309,0.5362,512131,20.6311,242.07
2092,59,0.005388,92355,498,92106,2525814,27.35,24143,13187,0.5462,487308,20.1839,236.71
2092,60,0.005792,91857,532,91591,2433707,26.49,23473,13060,0.5564,463165,19.7314,231.28
2092,61,0.006224,91325,568,91041,2342116,25.65,22813,12927,0.5667,439691,19.2739,225.79
2092,62,0.006684,90757,607,90454,2251075,24.80,22161,12788,0.5771,416878,18.8113,220.24
2092,63,0.007217,90150,651,89825,2160621,23.97,21518,12644,0.5876,394717,18.3435,214.62
2092,64,0.007919,89500,709,89146,2070796,23.14,20882,12492,0.5982,373199,17.8714,208.96
2092,65,0.008827,88791,784,88399,1981650,22.32,20251,12330,0.6089,352317,17.3972,203.27
2092,66,0.009568,88007,842,87586,1893251,21.51,19621,12155,0.6195,332065,16.9237,197.58
2092,67,0.010159,87165,886,86723,1805664,20.72,18997,11972,0.6302,312444,16.4473,191.87
2092,68,0.010727,86280,926,85817,1718942,19.92,18381,11783,0.6411,293447,15.9648,186.08
2092,69,0.011393,85354,972,84868,1633125,19.13,17775,11591,0.6521,275067,15.4750,180.20
2092,70,0.012232,84382,1032,83866,1548257,18.35,17177,11393,0.6632,257292,14.9786,174.24
2092,71,0.013292,83350,1108,82796,1464391,17.57,16586,11187,0.6745,240114,14.4772,168.23
2092,72,0.014593,82242,1200,81642,1381595,16.80,15997,10972,0.6858,223529,13.9729,162.17
2092,73,0.016115,81042,1306,80389,1299953,16.04,15409,10744,0.6972,207531,13.4678,156.11
2092,74,0.017797,79736,1419,79026,1219564,15.30,14820,10501,0.7085,192122,12.9635,150.06
2092,75,0.019626,78317,1537,77548,1140538,14.56,14229,10243,0.7199,177302,12.4604,144.02
2092,76,0.021625,76780,1660,75949,1062990,13.84,13636,9970,0.7311,163072,11.9587,138.00
2092,77,0.023840,75119,1791,74224,987041,13.14,13041,9682,0.7424,149436,11.4585,132.00
2092,78,0.026305,73328,1929,72364,912817,12.45,12444,9378,0.7536,136395,10.9603,126.02
2092,79,0.029060,71400,2075,70362,840453,11.77,11845,9058,0.7647,123950,10.4647,120.08
2092,80,0.032134,69325,2228,68211,770091,11.11,11242,8721,0.7758,112106,9.9722,114.17
2092,81,0.035609,67097,2389,65902,701880,10.46,10636,8368,0.7868,100864,9.4833,108.30
2092,82,0.039697,64708,2569,63423,635978,9.83,10027,7998,0.7977,90228,8.9988,102.49
2092,83,0.044838,62139,2786,60746,572554,9.21,9412,7609,0.8084,80201,8.5211,96.75
2092,84,0.051647,59353,3065,57820,511808,8.62,8788,7196,0.8189,70789,8.0552,91.16
2092,85,0.060308,56287,3395,54590,453988,8.07,8147,6753,0.8289,62001,7.6106,85.83
2092,86,0.068904,52893,3645,51071,399398,7.55,7483,6272,0.8382,53854,7.1966,80.86
2092,87,0.077480,49248,3816,47340,348327,7.07,6811,5768,0.8469,46371,6.8083,76.20
2092,88,0.086454,45433,3928,43469,300987,6.62,6142,5253,0.8552,39560,6.4409,71.79
2092,89,0.096141,41505,3990,39510,257518,6.20,5485,4734,0.8630,33418,6.0928,67.61
2092,90,0.106729,37514,4004,35512,218009,5.81,4846,4218,0.8704,27933,5.7641,63.67
2092,91,0.118308,33511,3965,31528,182496,5.45,4232,3712,0.8773,23087,5.4560,59.97
2092,92,0.130832,29546,3866,27613,150968,5.11,3647,3223,0.8838,18856,5.1701,56.54
2092,93,0.144018,25680,3698,23831,123355,4.80,3099,2757,0.8897,15209,4.9082,53.40
2092,94,0.157387,21982,3460,20252,99523,4.53,2593,2320,0.8950,12110,4.6707,50.55
2092,95,0.170648,18522,3161,16942,79271,4.28,2136,1922,0.8998,9517,4.4566,47.98
2092,96,0.183566,15362,2820,13952,62329,4.06,1731,1565,0.9041,7382,4.2636,45.66
2092,97,0.195889,12542,2457,11313,48378,3.86,1382,1255,0.9081,5650,4.0894,43.57
2092,98,0.207361,10085,2091,9039,37065,3.68,1086,990,0.9116,4269,3.9303,41.66
2092,99,0.217729,7994,1740,7123,28025,3.51,842,770,0.9150,3183,3.7820,39.88
2092,100,0.228616,6253,1430,5538,20902,3.34,643,591,0.9182,2341,3.6381,38.16
2092,101,0.240046,4824,1158,4245,15363,3.19,485,447,0.9213,1698,3.4986,36.48
2092,102,0.252049,3666,924,3204,11119,3.03,360,333,0.9244,1212,3.3634,34.86
2092,103,0.264651,2742,726,2379,7915,2.89,264,244,0.9273,852,3.2325,33.29
2092,104,0.277884,2016,560,1736,5536,2.75,189,176,0.9302,588,3.1058,31.77
2092,105,0.291778,1456,425,1244,3800,2.61,134,125,0.9329,399,2.9832,30.30
2092,106,0.306367,1031,316,873,2556,2.48,93,87,0.9356,265,2.8647,28.88
2092,107,0.321685,715,230,600,1683,2.35,63,59,0.9382,173,2.7501,27.50
2092,108,0.337769,485,164,403,1083,2.23,42,39,0.9407,110,2.6394,26.17
2092,109,0.354658,321,114,264,680,2.12,27,25,0.9431,68,2.5325,24.89
2092,110,0.372391,207,77,169,416,2.00,17,16,0.9454,41,2.4293,23.65
2092,111,0.391010,130,51,105,247,1.90,10,10,0.9476,24,2.3297,22.46
2092,112,0.410561,79,33,63,142,1.79,6,6,0.9498,14,2.2337,21.30
2092,113,0.431089,47,20,37,79,1.69,4,3,0.9519,8,2.1411,20.19
2092,114,0.452643,27,12,21,42,1.60,2,2,0.9539,4,2.0519,19.12
2092,115,0.475275,15,7,11,22,1.51,1,1,0.9558,2,1.9659,18.09
2092,116,0.499039,8,4,6,11,1.42,1,1,0.9577,1,1.8832,17.10
2092,117,0.523991,4,2,3,5,1.34,0,0,0.9595,0,1.8035,16.14
2092,118,0.550191,2,1,1,2,1.25,0,0,0.9612,0,1.7269,15.22
2092,119,0.577700,1,0,1,1,1.18,0,0,0.9628,0,1.6532,14.34
2093,0,0.001831,100000,183,99840,8309984,83.10,100000,16172,0.1617,3728515,37.2852,441.92
2093,1,0.000157,99817,16,99809,8210144,82.25,97573,15993,0.1639,3628515,37.1878,440.75
2093,2,0.000094,99801,9,99797,8110335,81.26,95364,15978,0.1675,3530942,37.0259,438.81
2093,3,0.000078,99792,8,99788,8010538,80.27,93211,15969,0.1713,3435578,36.8580,436.80
2093,4,0.000063,99784,6,99781,7910750,79.28,91108,15962,0.1752,3342367,36.6856,434.73
2093,5,0.000054,99778,5,99775,7810969,78.28,89054,15957,0.1792,3251259,36.5087,432.60
2093,6,0.000048,99772,5,99770,7711194,77.29,87048,15952,0.1833,3162204,36.3273,430.43
2093,7,0.000045,99768,4,99765,7611424,76.29,85086,15948,0.1874,3075157,36.1416,428.20
2093,8,0.000044,99763,4,99761,7511659,75.29,83170,15944,0.1917,2990070,35.9515,425.92
2093,9,0.000044,99759,4,99757,7411898,74.30,81296,15941,0.1961,2906901,35.7569,423.58
2093,10,0.000046,99754,5,99752,7312142,73.30,79465,15937,0.2006,2825605,35.5579,421.19
2093,11,0.000051,99750,5,99747,7212390,72.30,77675,15934,0.2051,2746140,35.3544,418.75
2093,12,0.000062,99745,6,99742,7112642,71.31,75924,15930,0.2098,2668465,35.1463,416.26
2093,13,0.000087,99738,9,99734,7012901,70.31,74213,15925,0.2146,2592540,34.9338,413.71
2093,14,0.000134,99730,13,99723,6913167,69.32,72538,15919,0.2195,2518328,34.7173,411.11
2093,15,0.000210,99716,21,99706,6813444,68.33,70898,15909,0.2244,2445789,34.4974,408.47
2093,16,0.000300,99696,30,99681,6713738,67.34,69289,15895,0.2294,2374892,34.2751,405.80
2093,17,0.000400,99666,40,99646,6614057,66.36,67711,15874,0.2344,2305603,34.0506,403.11
2093,18,0.000503,99626,50,99601,6514411,65.39,66162,15848,0.2395,2237891,33.8243,400.39
2093,19,0.000600,99576,60,99546,6414811,64.42,64642,15815,0.2447,2171729,33.5962,397.65
2093,20,0.000684,99516,68,99482,6315265,63.46,63151,15777,0.2498,2107087,33.3659,394.89
2093,21,0.000753,99448,75,99410,6215783,62.50,61689,15735,0.2551,2043936,33.1330,392.10
2093,22,0.000808,99373,80,99333,6116373,61.55,60256,15690,0.2604,1982247,32.8968,389.26
2093,23,0.000854,99293,85,99250,6017040,60.60,58854,15642,0.2658,1921991,32.6568,386.38
2093,24,0.000901,99208,89,99163,5917790,59.65,57482,15593,0.2713,1863137,32.4126,383.45
2093,25,0.000951,99118,94,99071,5818627,58.70,56139,15542,0.2769,1805655,32.1641,380.47
2093,26,0.001003,99024,99,98974,5719556,57.76,54824,15490,0.2825,1749516,31.9112,377.43
2093,27,0.001055,98925,104,98873,5620581,56.82,53538,15437,0.2883,1694692,31.6539,374.35
2093,28,0.001105,98820,109,98766,5521709,55.88,52279,15381,0.2942,1641153,31.3921,371.21
2093,29,0.001150,98711,114,98654,5422943,54.94,51047,15325,0.3002,1588874,31.1255,368.01
2093,30,0.001191,98598,117,98539,5324288,54.00,49842,15267,0.3063,1537827,30.8539,364.75
2093,31,0.001226,98480,121,98420,5225750,53.06,48664,15209,0.3125,1487985,30.5769,361.42
2093,32,0.001261,98359,124,98297,5127330,52.13,47511,15151,0.3189,1439321,30.2944,358.03
2093,33,0.001301,98235,128,98172,5029032,51.19,46384,15093,0.3254,1391810,30.0060,354.57
2093,34,0.001347,98108,132,98042,4930861,50.26,45283,15034,0.3320,1345425,29.7117,351.04
2093,35,0.001394,97976,137,97907,4832819,49.33,44205,14974,0.3387,1300143,29.4117,347.44
2093,36,0.001436,97839,141,97769,4734912,48.39,43151,14914,0.3456,1255938,29.1058,343.77
2093,37,0.001475,97698,144,97626,4637143,47.46,42120,14853,0.3526,1212787,28.7936,340.02
2093,38,0.001508,97554,147,97481,4539517,46.53,41112,14792,0.3598,1170667,28.4748,336.20
2093,39,0.001534,97407,149,97333,4442036,45.60,40127,14732,0.3671,1129555,28.1492,332.29
2093,40,0.001551,97258,151,97182,4344703,44.67,39165,14672,0.3746,1089427,27.8163,328.30
2093,41,0.001562,97107,152,97031,4247521,43.74,38225,14612,0.3823,1050262,27.4757,324.21
2093,42,0.001577,96955,153,96879,4150490,42.81,37307,14554,0.3901,1012037,27.1270,320.02
2093,43,0.001609,96803,156,96725,4053611,41.88,36411,14496,0.3981,974729,26.7701,315.74
2093,44,0.001666,96647,161,96566,3956886,40.94,35535,14439,0.4063,938318,26.4053,311.36
2093,45,0.001746,96486,168,96402,3860320,40.01,34678,14381,0.4147,902783,26.0330,306.90
2093,46,0.001842,96317,177,96229,3763918,39.08,33840,14322,0.4232,868105,25.6535,302.34
2093,47,0.001953,96140,188,96046,3667690,38.15,33018,14261,0.4319,834265,25.2671,297.70
2093,48,0.002094,95952,201,95852,3571644,37.22,32212,14198,0.4408,801247,24.8738,292.99
2093,49,0.002283,95751,219,95642,3475792,36.30,31422,14132,0.4498,769035,24.4741,288.19
2093,50,0.002526,95533,241,95412,3380150,35.38,30646,14062,0.4589,737612,24.0690,283.33
2093,51,0.002776,95291,264,95159,3284738,34.47,29881,13986,0.4681,706966,23.6593,278.41
2093,52,0.003033,95027,288,94883,3189578,33.56,29128,13905,0.4774,677085,23.2450,273.44
2093,53,0.003310,94739,314,94582,3094696,32.67,28387,13819,0.4868,647957,22.8259,268.41
2093,54,0.003617,94425,342,94254,3000114,31.77,27657,13727,0.4963,619570,22.4020,263.32
2093,55,0.003945,94084,371,93898,2905859,30.89,26937,13629,0.5060,591913,21.9737,258.18
2093,56,0.004282,93713,401,93512,2811961,30.01,26228,13526,0.5157,564976,21.5411,252.99
2093,57,0.004623,93311,431,93095,2718449,29.13,25528,13416,0.5255,538748,21.1039,247.75
2093,58,0.004970,92880,462,92649,2625354,28.27,24839,13300,0.5355,513220,20.6618,242.44
2093,59,0.005339,92418,493,92171,2532705,27.40,24160,13180,0.5455,488381,20.2145,237.07
2093,60,0.005737,91925,527,91661,2440533,26.55,23491,13054,0.5557,464221,19.7620,231.64
2093,61,0.006165,91397,563,91116,2348872,25.70,22831,12922,0.5660,440730,19.3042,226.15
2093,62,0.006620,90834,601,90533,2257756,24.86,22180,12784,0.5764,417899,18.8414,220.60
2093,63,0.007149,90233,645,89910,2167223,24.02,21538,12641,0.5869,395720,18.3734,214.98
2093,64,0.007850,89588,703,89236,2077313,23.19,20903,12490,0.5975,374182,17.9009,209.31
2093,65,0.008759,88884,779,88495,1988077,22.37,20273,12330,0.6082,353279,17.4265,203.62
2093,66,0.009499,88106,837,87687,1899582,21.56,19643,12156,0.6189,333006,16.9528,197.93
2093,67,0.010088,87269,880,86829,1811895,20.76,19019,11974,0.6296,313363,16.4762,192.21
2093,68,0.010653,86388,920,85928,1725067,19.97,18404,11786,0.6404,294344,15.9935,186.42
2093,69,0.011314,85468,967,84985,1639139,19.18,17799,11595,0.6514,275940,15.5035,180.54
2093,70,0.012147,84501,1026,83988,1554154,18.39,17202,11398,0.6626,258142,15.0069,174.58
2093,71,0.013201,83475,1102,82924,1470166,17.61,16611,11194,0.6739,240940,14.5052,168.56
2093,72,0.014493,82373,1194,81776,1387243,16.84,16023,10979,0.6852,224329,14.0007,162.51
2093,73,0.016006,81179,1299,80529,1305467,16.08,15436,10752,0.6966,208307,13.4953,156.44
2093,74,0.017679,79879,1412,79173,1224938,15.33,14847,10511,0.7079,192871,12.9906,150.39
2093,75,0.019497,78467,1530,77702,1145764,14.60,14257,10254,0.7193,178024,12.4871,144.35
2093,76,0.021484,76937,1653,76111,1068062,13.88,13664,9982,0.7305,163768,11.9850,138.32
2093,77,0.023686,75284,1783,74393,991951,13.18,13070,9695,0.7418,150103,11.4844,132.31
2093,78,0.026137,73501,1921,72541,917558,12.48,12474,9393,0.7530,137033,10.9858,126.33
2093,79,0.028875,71580,2067,70547,845018,11.81,11875,9074,0.7642,124559,10.4896,120.38
2093,80,0.031931,69513,2220,68403,774471,11.14,11272,8739,0.7752,112685,9.9965,114.46
2093,81,0.035386,67294,2381,66103,706068,10.49,10667,8387,0.7863,101412,9.5070,108.58
2093,82,0.039451,64912,2561,63632,639965,9.86,10058,8018,0.7972,90745,9.0219,102.76
2093,83,0.044569,62352,2779,60962,576333,9.24,9444,7630,0.8079,80687,8.5435,97.02
2093,84,0.051355,59573,3059,58043,515371,8.65,8821,7219,0.8184,71243,8.0769,91.42
2093,85,0.059995,56513,3391,54818,457328,8.09,8179,6776,0.8284,62422,7.6316,86.08
2093,86,0.068563,53123,3642,51302,402510,7.58,7516,6296,0.8377,54243,7.2172,81.11
2093,87,0.077103,49480,3815,47573,351208,7.10,6843,5793,0.8465,46727,6.8283,76.44
2093,88,0.086034,45665,3929,43701,303635,6.65,6173,5277,0.8547,39884,6.4605,72.03
2093,89,0.095673,41737,3993,39740,259934,6.23,5516,4758,0.8626,33710,6.1119,67.84
2093,90,0.106209,37744,4009,35739,220194,5.83,4876,4242,0.8700,28195,5.7827,63.89
2093,91,0.117730,33735,3972,31749,184455,5.47,4260,3736,0.8769,23319,5.4742,60.19
2093,92,0.130194,29763,3875,27826,152706,5.13,3674,3245,0.8834,19059,5.1878,56.75
2093,93,0.143317,25888,3710,24033,124880,4.82,3124,2778,0.8893,15385,4.9254,53.60
2093,94,0.156623,22178,3474,20441,100847,4.55,2616,2340,0.8946,12262,4.6875,50.75
2093,95,0.169823,18704,3176,17116,80406,4.30,2157,1940,0.8994,9646,4.4728,48.17
2093,96,0.182680,15528,2837,14110,63290,4.08,1750,1582,0.9038,7489,4.2795,45.85
2093,97,0.194944,12691,2474,11454,49180,3.88,1398,1269,0.9077,5739,4.1047,43.76
2093,98,0.206362,10217,2108,9163,37726,3.69,1100,1003,0.9113,4341,3.9453,41.84
2093,99,0.216680,8109,1757,7230,28563,3.52,854,781,0.9146,3241,3.7964,40.06
2093,100,0.227514,6352,1445,5629,21332,3.36,654,600,0.9179,2387,3.6521,38.33
2093,101,0.238890,4907,1172,4321,15703,3.20,494,455,0.9210,1733,3.5122,36.65
2093,102,0.250834,3735,937,3266,11382,3.05,367,339,0.9241,1240,3.3766,35.02
2093,103,0.263376,2798,737,2429,8116,2.90,269,249,0.9270,873,3.2453,33.44
2093,104,0.276545,2061,570,1776,5687,2.76,194,180,0.9299,604,3.1181,31.92
2093,105,0.290372,1491,433,1274,3911,2.62,137,128,0.9327,410,2.9951,30.44
2093,106,0.304891,1058,323,897,2637,2.49,95,89,0.9353,273,2.8762,29.01
2093,107,0.320135,735,235,618,1740,2.37,65,61,0.9379,178,2.7612,27.63
2093,108,0.336142,500,168,416,1122,2.24,43,40,0.9404,114,2.6502,26.30
2093,109,0.352949,332,117,273,706,2.13,28,26,0.9428,71,2.5429,25.01
2093,110,0.370597,215,80,175,433,2.01,18,17,0.9452,43,2.4393,23.77
2093,111,0.389127,135,53,109,258,1.91,11,10,0.9474,25,2.3394,22.57
2093,112,0.408583,83,34,66,149,1.80,6,6,0.9496,15,2.2430,21.42
2093,113,0.429012,49,21,38,83,1.70,4,4,0.9517,8,2.1501,20.30
2093,114,0.450463,28,13,22,45,1.61,2,2,0.9537,4,2.0606,19.23
2093,115,0.472986,15,7,12,23,1.52,1,1,0.9556,2,1.9743,18.19
2093,116,0.496635,8,4,6,12,1.43,1,1,0.9575,1,1.8912,17.19
2093,117,0.521467,4,2,3,5,1.34,0,0,0.9593,1,1.8113,16.24
2093,118,0.547540,2,1,1,2,1.26,0,0,0.9610,0,1.7344,15.31
2093,119,0.574917,1,1,1,1,1.18,0,0,0.9627,0,1.6604,14.42
2094,0,0.001801,100000,180,99843,8317898,83.18,100000,16139,0.1614,3729986,37.2999,442.10
2094,1,0.000155,99820,16,99812,8218056,82.33,97576,15963,0.1636,3629986,37.2018,440.92
2094,2,0.000093,99804,9,99800,8118243,81.34,95367,15948,0.1672,3532410,37.0402,438.98
2094,3,0.000077,99795,8,99791,8018444,80.35,93214,15940,0.1710,3437043,36.8725,436.97
2094,4,0.000063,99787,6,99784,7918652,79.36,91112,15933,0.1749,3343829,36.7004,434.90
2094,5,0.000053,99781,5,99779,7818868,78.36,89057,15927,0.1788,3252718,36.5238,432.79
2094,6,0.000047,99776,5,99774,7719090,77.36,87051,15922,0.1829,3163660,36.3428,430.61
2094,7,0.000044,99771,4,99769,7619316,76.37,85089,15918,0.1871,3076610,36.1574,428.39
2094,8,0.000043,99767,4,99765,7519547,75.37,83173,15915,0.1913,2991520,35.9676,426.11
2094,9,0.000044,99762,4,99760,7419783,74.37,81299,15911,0.1957,2908347,35.7734,423.78
2094,10,0.000046,99758,5,99756,7320022,73.38,79468,15908,0.2002,2827048,35.5747,421.40
2094,11,0.000050,99753,5,99751,7220267,72.38,77678,15904,0.2047,2747580,35.3716,418.96
2094,12,0.000061,99749,6,99745,7120516,71.38,75927,15900,0.2094,2669903,35.1639,416.47
2094,13,0.000086,99742,9,99738,7020770,70.39,74216,15896,0.2142,2593975,34.9518,413.92
2094,14,0.000133,99734,13,99727,6921032,69.39,72541,15890,0.2190,2519759,34.7356,411.33
2094,15,0.000208,99721,21,99710,6821305,68.40,70901,15880,0.2240,2447218,34.5161,408.69
2094,16,0.000298,99700,30,99685,6721594,67.42,69292,15866,0.2290,2376318,34.2941,406.03
2094,17,0.000397,99670,40,99650,6621909,66.44,67714,15846,0.2340,2307025,34.0701,403.34
2094,18,0.000500,99631,50,99606,6522259,65.46,66165,15819,0.2391,2239311,33.8441,400.63
2094,19,0.000595,99581,59,99551,6422653,64.50,64646,15787,0.2442,2173146,33.6163,397.90
2094,20,0.000679,99522,68,99488,6323102,63.54,63155,15749,0.2494,2108500,33.3864,395.14
2094,21,0.000748,99454,74,99417,6223614,62.58,61693,15707,0.2546,2045346,33.1538,392.35
2094,22,0.000802,99380,80,99340,6124198,61.62,60261,15662,0.2599,1983653,32.9179,389.52
2094,23,0.000848,99300,84,99258,6024858,60.67,58858,15615,0.2653,1923393,32.6783,386.64
2094,24,0.000894,99216,89,99171,5925600,59.72,57486,15566,0.2708,1864534,32.4344,383.71
2094,25,0.000944,99127,94,99080,5826429,58.78,56144,15516,0.2764,1807048,32.1861,380.73
2094,26,0.000996,99033,99,98984,5727349,57.83,54830,15464,0.2820,1750904,31.9336,377.70
2094,27,0.001048,98935,104,98883,5628365,56.89,53543,15411,0.2878,1696074,31.6766,374.62
2094,28,0.001097,98831,108,98777,5529482,55.95,52285,15356,0.2937,1642531,31.4150,371.48
2094,29,0.001142,98723,113,98666,5430705,55.01,51053,15300,0.2997,1590246,31.1488,368.29
2094,30,0.001182,98610,117,98552,5332039,54.07,49848,15243,0.3058,1539193,30.8774,365.03
2094,31,0.001217,98493,120,98433,5233487,53.14,48670,15185,0.3120,1489344,30.6008,361.71
2094,32,0.001251,98374,123,98312,5135053,52.20,47518,15127,0.3184,1440674,30.3185,358.32
2094,33,0.001291,98250,127,98187,5036741,51.26,46392,15069,0.3248,1393156,30.0304,354.86
2094,34,0.001337,98124,131,98058,4938554,50.33,45290,15011,0.3314,1346765,29.7365,351.34
2094,35,0.001383,97993,135,97925,4840496,49.40,44213,14952,0.3382,1301475,29.4368,347.74
2094,36,0.001425,97857,139,97787,4742571,48.46,43159,14892,0.3450,1257262,29.1311,344.07
2094,37,0.001463,97718,143,97646,4644784,47.53,42128,14832,0.3521,1214103,28.8192,340.33
2094,38,0.001496,97575,146,97502,4547138,46.60,41121,14772,0.3592,1171975,28.5007,336.51
2094,39,0.001521,97429,148,97355,4449637,45.67,40136,14711,0.3665,1130854,28.1754,332.60
2094,40,0.001538,97280,150,97206,4352282,44.74,39174,14652,0.3740,1090718,27.8428,328.61
2094,41,0.001549,97131,150,97056,4255076,43.81,38235,14593,0.3817,1051544,27.5025,324.53
2094,42,0.001563,96980,152,96905,4158021,42.87,37317,14535,0.3895,1013309,27.1541,320.35
2094,43,0.001595,96829,154,96751,4061116,41.94,36421,14478,0.3975,975992,26.7975,316.07
2094,44,0.001651,96674,160,96594,3964365,41.01,35545,14421,0.4057,939571,26.4330,311.70
2094,45,0.001730,96515,167,96431,3867770,40.07,34689,14364,0.4141,904026,26.0610,307.23
2094,46,0.001825,96348,176,96260,3771339,39.14,33850,14305,0.4226,869337,25.6818,302.68
2094,47,0.001935,96172,186,96079,3675080,38.21,33029,14245,0.4313,835487,25.2957,298.05
2094,48,0.002075,95986,199,95886,3579001,37.29,32224,14182,0.4401,802458,24.9027,293.33
2094,49,0.002263,95787,217,95678,3483115,36.36,31434,14117,0.4491,770234,24.5033,288.54
2094,50,0.002504,95570,239,95450,3387437,35.44,30658,14047,0.4582,738800,24.0984,283.68
2094,51,0.002753,95330,262,95199,3291986,34.53,29893,13972,0.4674,708143,23.6890,278.77
2094,52,0.003007,95068,286,94925,3196787,33.63,29141,13892,0.4767,678249,23.2749,273.80
2094,53,0.003282,94782,311,94627,3101862,32.73,28400,13806,0.4861,649108,22.8560,268.77
2094,54,0.003586,94471,339,94302,3007236,31.83,27670,13715,0.4957,620708,22.4323,263.69
2094,55,0.003911,94132,368,93948,2912934,30.95,26951,13618,0.5053,593038,22.0041,258.55
2094,56,0.004245,93764,398,93565,2818986,30.06,26242,13515,0.5150,566087,21.5716,253.36
2094,57,0.004582,93366,428,93152,2725421,29.19,25543,13406,0.5248,539845,21.1344,248.11
2094,58,0.004925,92938,458,92709,2632268,28.32,24855,13292,0.5348,514301,20.6923,242.81
2094,59,0.005289,92481,489,92236,2539559,27.46,24176,13172,0.5448,489447,20.2450,237.44
2094,60,0.005684,91991,523,91730,2447323,26.60,23508,13047,0.5550,465270,19.7923,232.01
2094,61,0.006106,91469,559,91189,2355593,25.75,22849,12916,0.5653,441763,19.3344,226.51
2094,62,0.006557,90910,596,90612,2264404,24.91,22198,12780,0.5757,418914,18.8713,220.96
2094,63,0.007083,90314,640,89994,2173792,24.07,21557,12638,0.5862,396716,18.4030,215.34
2094,64,0.007782,89674,698,89325,2083798,23.24,20923,12489,0.5969,375159,17.9303,209.66
2094,65,0.008692,88976,773,88590,1994472,22.42,20294,12329,0.6075,354235,17.4555,203.97
2094,66,0.009432,88203,832,87787,1905883,21.61,19665,12157,0.6182,333942,16.9816,198.28
2094,67,0.010019,87371,875,86933,1818096,20.81,19041,11976,0.6289,314277,16.5049,192.56
2094,68,0.010580,86496,915,86038,1731162,20.01,18427,11789,0.6398,295236,16.0220,186.76
2094,69,0.011236,85581,962,85100,1645124,19.22,17822,11599,0.6508,276809,15.5318,180.88
2094,70,0.012064,84619,1021,84109,1560024,18.44,17226,11403,0.6620,258987,15.0350,174.92
2094,71,0.013110,83598,1096,83050,1475916,17.65,16635,11200,0.6733,241761,14.5331,168.90
2094,72,0.014395,82502,1188,81908,1392865,16.88,16048,10986,0.6846,225126,14.0283,162.84
2094,73,0.015899,81315,1293,80668,1310957,16.12,15461,10761,0.6960,209078,13.5226,156.77
2094,74,0.017561,80022,1405,79319,1230289,15.37,14873,10520,0.7073,193617,13.0176,150.71
2094,75,0.019369,78616,1523,77855,1150970,14.64,14284,10265,0.7187,178743,12.5138,144.67
2094,76,0.021345,77094,1646,76271,1073115,13.92,13692,9995,0.7300,164460,12.0112,138.63
2094,77,0.023534,75448,1776,74560,996844,13.21,13099,9709,0.7412,150767,11.5102,132.62
2094,78,0.025971,73673,1913,72716,922283,12.52,12503,9408,0.7524,137669,11.0111,126.63
2094,79,0.028693,71759,2059,70730,849567,11.84,11904,9090,0.7636,125166,10.5144,120.67
2094,80,0.031731,69700,2212,68594,778838,11.17,11303,8756,0.7747,113262,10.0207,114.75
2094,81,0.035165,67489,2373,66302,710243,10.52,10698,8406,0.7857,101959,9.5306,108.87
2094,82,0.039208,65115,2553,63839,643941,9.89,10090,8038,0.7966,91261,9.0449,103.04
2094,83,0.044302,62562,2772,61176,580102,9.27,9476,7651,0.8074,81171,8.5658,97.29
2094,84,0.051067,59791,3053,58264,518926,8.68,8853,7241,0.8179,71695,8.0986,91.68
2094,85,0.059686,56737,3386,55044,460662,8.12,8212,6799,0.8279,62842,7.6526,86.33
2094,86,0.068226,53351,3640,51531,405618,7.60,7548,6320,0.8373,54630,7.2376,81.35
2094,87,0.076729,49711,3814,47804,354087,7.12,6875,5816,0.8460,47082,6.8483,76.68
2094,88,0.085617,45897,3930,43932,306283,6.67,6205,5301,0.8543,40207,6.4801,72.26
2094,89,0.095209,41967,3996,39969,262351,6.25,5546,4782,0.8622,34002,6.1310,68.07
2094,90,0.105693,37972,4013,35965,222382,5.86,4905,4265,0.8696,28457,5.8014,64.12
2094,91,0.117158,33958,3978,31969,186417,5.49,4288,3759,0.8765,23551,5.4923,60.41
2094,92,0.129562,29980,3884,28038,154448,5.15,3701,3267,0.8830,19263,5.2055,56.97
2094,93,0.142623,26096,3722,24235,126410,4.84,3149,2799,0.8889,15563,4.9426,53.81
2094,94,0.155867,22374,3487,20630,102176,4.57,2639,2360,0.8942,12414,4.7042,50.95
2094,95,0.169006,18886,3192,17290,81546,4.32,2178,1958,0.8991,9775,4.4891,48.37
2094,96,0.181802,15694,2853,14268,64255,4.09,1769,1598,0.9034,7598,4.2953,46.04
2094,97,0.194010,12841,2491,11596,49987,3.89,1415,1284,0.9074,5829,4.1201,43.94
2094,98,0.205373,10350,2126,9287,38392,3.71,1115,1015,0.9110,4414,3.9602,42.02
2094,99,0.215642,8224,1773,7338,29105,3.54,866,792,0.9143,3299,3.8109,40.23
2094,100,0.226424,6451,1461,5720,21767,3.37,664,609,0.9176,2434,3.6661,38.49
2094,101,0.237745,4990,1186,4397,16047,3.22,502,462,0.9207,1770,3.5257,36.81
