Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2037,85,0.065494,54360,3560,52580,409703,7.54,7868,6593,0.8380,56678,7.2039,80.95
2037,86,0.073749,50799,3746,48926,357124,7.03,7187,6090,0.8473,48810,6.7913,76.00
2037,87,0.082772,47053,3895,45106,308197,6.55,6507,5572,0.8562,41623,6.3963,71.26
2037,88,0.092826,43158,4006,41155,263092,6.10,5835,5045,0.8647,35116,6.0185,66.72
2037,89,0.104094,39152,4075,37114,221936,5.67,5174,4516,0.8728,29281,5.6593,62.41
2037,90,0.116597,35077,4090,33032,184822,5.27,4531,3989,0.8804,24107,5.3203,58.34
2037,91,0.130326,30987,4038,28968,151790,4.90,3913,3473,0.8875,19576,5.0030,54.54
2037,92,0.145242,26948,3914,24991,122823,4.56,3326,2974,0.8941,15663,4.7087,51.00
2037,93,0.161122,23034,3711,21179,97831,4.25,2779,2502,0.9002,12337,4.4387,47.76
2037,94,0.177373,19323,3427,17609,76652,3.97,2279,2064,0.9057,9557,4.1934,44.82
2037,95,0.193813,15896,3081,14355,59043,3.71,1833,1669,0.9107,7278,3.9713,42.16
2037,96,0.210194,12815,2694,11468,44688,3.49,1444,1322,0.9152,5446,3.7704,39.74
2037,97,0.226241,10121,2290,8976,33220,3.28,1115,1025,0.9193,4001,3.5883,37.56
2037,98,0.241664,7831,1893,6885,24243,3.10,843,779,0.9231,2886,3.4221,35.57
2037,99,0.256164,5939,1521,5178,17358,2.92,625,579,0.9265,2043,3.2674,33.71
2037,100,0.271534,4418,1200,3818,12180,2.76,455,423,0.9299,1418,3.1184,31.92
2037,101,0.287826,3218,926,2755,8362,2.60,324,302,0.9331,963,2.9749,30.20
2037,102,0.305095,2292,699,1942,5607,2.45,225,211,0.9362,639,2.8368,28.54
2037,103,0.323401,1593,515,1335,3665,2.30,153,144,0.9392,414,2.7041,26.95
2037,104,0.342805,1078,369,893,2330,2.16,101,95,0.9421,261,2.5765,25.42
2037,105,0.363373,708,257,579,1437,2.03,65,61,0.9448,160,2.4540,23.95
2037,106,0.385176,451,174,364,858,1.90,40,38,0.9475,95,2.3365,22.54
2037,107,0.408286,277,113,221,494,1.78,24,23,0.9500,54,2.2238,21.19
2037,108,0.432783,164,71,129,273,1.67,14,13,0.9524,30,2.1158,19.89
2037,109,0.458750,93,43,72,145,1.56,8,7,0.9548,16,2.0123,18.65
2037,110,0.486276,50,24,38,73,1.45,4,4,0.9570,8,1.9134,17.46
2037,111,0.515452,26,13,19,35,1.35,2,2,0.9591,4,1.8188,16.33
2037,112,0.546379,13,7,9,16,1.26,1,1,0.9611,2,1.7287,15.24
2037,113,0.579162,6,3,4,7,1.17,0,0,0.9631,1,1.6434,14.22
2037,114,0.613912,2,1,2,3,1.08,0,0,0.9648,0,1.5641,13.27
2037,115,0.646111,1,1,1,1,1.01,0,0,0.9664,0,1.4947,12.44
2037,116,0.678417,0,0,0,0,0.94,0,0,0.9678,0,1.4300,11.66
2037,117,0.712338,0,0,0,0,0.88,0,0,0.9692,0,1.3679,10.91
2037,118,0.747955,0,0,0,0,0.82,0,0,0.9706,0,1.3082,10.20
2037,119,0.785352,0,0,0,0,0.76,0,0,0.9719,0,1.2509,9.51
2038,0,0.003712,100000,371,99676,8279136,82.79,100000,16224,0.1622,3726189,37.2619,441.64
2038,1,0.000260,99629,26,99616,8179460,82.10,97389,15862,0.1629,3626189,37.2341,441.31
2038,2,0.000153,99603,15,99595,8079844,81.12,95175,15837,0.1664,3528800,37.0771,439.43
2038,3,0.000129,99588,13,99581,7980249,80.13,93021,15823,0.1701,3433626,36.9125,437.45
2038,4,0.000109,99575,11,99569,7880668,79.14,90917,15811,0.1739,3340605,36.7433,435.42
2038,5,0.000095,99564,10,99559,7781098,78.15,88864,15801,0.1778,3249688,36.5694,433.33
2038,6,0.000087,99555,9,99550,7681539,77.16,86857,15793,0.1818,3160824,36.3909,431.19
2038,7,0.000081,99546,8,99542,7581989,76.17,84897,15786,0.1859,3073967,36.2081,429.00
2038,8,0.000078,99538,8,99534,7482447,75.17,82982,15779,0.1901,2989069,36.0208,426.75
2038,9,0.000078,99530,8,99526,7382913,74.18,81110,15773,0.1945,2906087,35.8290,424.45
2038,10,0.000082,99522,8,99518,7283387,73.18,79280,15766,0.1989,2824978,35.6329,422.09
2038,11,0.000089,99514,9,99510,7183869,72.19,77491,15760,0.2034,2745698,35.4324,419.69
2038,12,0.000100,99505,10,99500,7084359,71.20,75742,15753,0.2080,2668206,35.2274,417.23
2038,13,0.000116,99495,12,99489,6984859,70.20,74032,15746,0.2127,2592464,35.0182,414.72
2038,14,0.000138,99484,14,99477,6885369,69.21,72359,15737,0.2175,2518432,34.8046,412.16
2038,15,0.000168,99470,17,99462,6785893,68.22,70722,15728,0.2224,2446073,34.5869,409.54
2038,16,0.000206,99453,20,99443,6686431,67.23,69121,15716,0.2274,2375351,34.3652,406.88
2038,17,0.000250,99433,25,99420,6586988,66.25,67553,15702,0.2324,2306230,34.1396,404.18
2038,18,0.000298,99408,30,99393,6487568,65.26,66018,15686,0.2376,2238677,33.9103,401.42
2038,19,0.000343,99378,34,99361,6388175,64.28,64514,15666,0.2428,2172659,33.6773,398.63
2038,20,0.000383,99344,38,99325,6288813,63.30,63042,15645,0.2482,2108145,33.4403,395.78
2038,21,0.000419,99306,42,99285,6189488,62.33,61601,15621,0.2536,2045103,33.1992,392.89
2038,22,0.000454,99264,45,99242,6090203,61.35,60191,15596,0.2591,1983502,32.9536,389.94
2038,23,0.000487,99219,48,99195,5990961,60.38,58811,15569,0.2647,1923312,32.7034,386.94
2038,24,0.000521,99171,52,99145,5891766,59.41,57461,15541,0.2705,1864501,32.4484,383.88
2038,25,0.000557,99119,55,99092,5792620,58.44,56139,15512,0.2763,1807040,32.1884,380.76
2038,26,0.000597,99064,59,99035,5693529,57.47,54847,15481,0.2823,1750901,31.9235,377.58
2038,27,0.000641,99005,63,98973,5594494,56.51,53582,15449,0.2883,1696054,31.6537,374.34
2038,28,0.000690,98942,68,98908,5495521,55.54,52343,15416,0.2945,1642472,31.3788,371.05
2038,29,0.000743,98873,73,98837,5396613,54.58,51131,15381,0.3008,1590129,31.0990,367.69
2038,30,0.000802,98800,79,98760,5297776,53.62,49944,15343,0.3072,1538998,30.8142,364.27
2038,31,0.000861,98721,85,98678,5199016,52.66,48782,15304,0.3137,1489053,30.5244,360.79
2038,32,0.000916,98636,90,98590,5100338,51.71,47645,15263,0.3204,1440271,30.2295,357.25
2038,33,0.000964,98545,95,98498,5001747,50.76,46531,15220,0.3271,1392626,29.9292,353.65
2038,34,0.001006,98450,99,98401,4903250,49.80,45441,15177,0.3340,1346096,29.6231,349.98
2038,35,0.001049,98351,103,98300,4804849,48.85,44374,15132,0.3410,1300655,29.3109,346.23
2038,36,0.001099,98248,108,98194,4706549,47.90,43331,15086,0.3482,1256281,28.9925,342.41
2038,37,0.001156,98140,113,98083,4608355,46.96,42310,15040,0.3555,1212949,28.6679,338.51
2038,38,0.001215,98027,119,97967,4510272,46.01,41311,14992,0.3629,1170639,28.3370,334.54
2038,39,0.001267,97907,124,97845,4412305,45.07,40334,14943,0.3705,1129328,27.9997,330.50
2038,40,0.001310,97783,128,97719,4314460,44.12,39377,14893,0.3782,1088994,27.6558,326.37
2038,41,0.001351,97655,132,97589,4216740,43.18,38441,14843,0.3861,1049617,27.3046,322.16
2038,42,0.001402,97523,137,97455,4119151,42.24,37526,14792,0.3942,1011176,26.9460,317.85
2038,43,0.001473,97387,143,97315,4021696,41.30,36631,14740,0.4024,973650,26.5800,313.46
2038,44,0.001564,97243,152,97167,3924381,40.36,35755,14688,0.4108,937019,26.2070,308.98
2038,45,0.001677,97091,163,97010,3827214,39.42,34896,14633,0.4193,901265,25.8271,304.43
2038,46,0.001804,96928,175,96841,3730204,38.48,34054,14576,0.4280,866369,25.4408,299.79
2038,47,0.001943,96753,188,96659,3633363,37.55,33229,14516,0.4368,832315,25.0481,295.08
2038,48,0.002102,96565,203,96464,3536704,36.62,32418,14453,0.4458,799086,24.6492,290.29
2038,49,0.002289,96362,221,96252,3440240,35.70,31623,14386,0.4549,766668,24.2441,285.43
2038,50,0.002507,96142,241,96021,3343988,34.78,30841,14315,0.4642,735045,23.8332,280.50
2038,51,0.002751,95901,264,95769,3247966,33.87,30072,14240,0.4735,704203,23.4171,275.50
2038,52,0.003022,95637,289,95493,3152197,32.96,29315,14159,0.4830,674131,22.9959,270.45
2038,53,0.003323,95348,317,95190,3056705,32.06,28570,14072,0.4926,644816,22.5700,265.34
2038,54,0.003657,95031,348,94857,2961515,31.16,27834,13979,0.5022,616246,22.1397,260.18
2038,55,0.004022,94684,381,94493,2866657,30.28,27109,13880,0.5120,588412,21.7053,254.96
2038,56,0.004407,94303,416,94095,2772164,29.40,26393,13773,0.5219,561303,21.2671,249.70
2038,57,0.004801,93887,451,93662,2678069,28.52,25686,13660,0.5318,534910,20.8250,244.40
2038,58,0.005199,93436,486,93194,2584407,27.66,24988,13539,0.5418,509224,20.3788,239.05
2038,59,0.005601,92951,521,92690,2491213,26.80,24299,13412,0.5520,484236,19.9281,233.64
2038,60,0.006005,92430,555,92153,2398523,25.95,23620,13279,0.5622,459937,19.4726,228.17
2038,61,0.006399,91875,588,91581,2306371,25.10,22950,13140,0.5726,436317,19.0116,222.64
2038,62,0.006779,91287,619,90978,2214789,24.26,22291,12997,0.5831,413367,18.5445,217.03
2038,63,0.007170,90668,650,90343,2123812,23.42,21642,12849,0.5937,391077,18.0705,211.35
2038,64,0.007621,90018,686,89675,2033469,22.59,21003,12697,0.6045,369435,17.5893,205.57
2038,65,0.008172,89332,730,88967,1943793,21.76,20375,12541,0.6155,348431,17.1012,199.71
2038,66,0.008768,88602,777,88214,1854826,20.93,19754,12378,0.6266,328057,16.6072,193.79
2038,67,0.009440,87825,829,87411,1766612,20.12,19140,12209,0.6379,308303,16.1074,187.79
2038,68,0.010238,86996,891,86551,1679202,19.30,18533,12032,0.6492,289162,15.6022,181.73
2038,69,0.011200,86106,964,85623,1592651,18.50,17931,11847,0.6607,270629,15.0925,175.61
2038,70,0.012355,85141,1052,84615,1507027,17.70,17332,11650,0.6722,252698,14.5799,169.46
2038,71,0.013723,84089,1154,83512,1422412,16.92,16733,11441,0.6838,235366,14.0661,163.29
2038,72,0.015296,82935,1269,82301,1338900,16.14,16132,11217,0.6953,218633,13.5526,157.13
2038,73,0.017027,81667,1391,80971,1256599,15.39,15528,10975,0.7068,202501,13.0408,150.99
2038,74,0.018863,80276,1514,79519,1175628,14.64,14921,10717,0.7183,186972,12.5311,144.87
2038,75,0.020832,78762,1641,77941,1096109,13.92,14310,10442,0.7297,172052,12.0231,138.78
2038,76,0.023011,77121,1775,76234,1018167,13.20,13697,10151,0.7411,157742,11.5165,132.70
2038,77,0.025503,75346,1922,74386,941933,12.50,13081,9842,0.7524,144045,11.0118,126.64
2038,78,0.028384,73425,2084,72383,867548,11.82,12461,9516,0.7637,130964,10.5101,120.62
2038,79,0.031723,71341,2263,70209,795165,11.15,11835,9171,0.7749,118503,10.0130,114.66
2038,80,0.035581,69078,2458,67849,724956,10.49,11202,8804,0.7859,106668,9.5224,108.77
2038,81,0.040014,66620,2666,65287,657107,9.86,10560,8414,0.7968,95466,9.0401,102.98
2038,82,0.045070,63954,2882,62513,591820,9.25,9910,8001,0.8074,84906,8.5679,97.31
2038,83,0.050820,61072,3104,59520,529307,8.67,9250,7564,0.8177,74996,8.1073,91.79
2038,84,0.057438,57968,3330,56303,469788,8.10,8583,7105,0.8278,65746,7.6601,86.42
2038,85,0.065072,54638,3555,52861,413484,7.57,7908,6623,0.8375,57163,7.2284,81.24
2038,86,0.073300,51083,3744,49211,360624,7.06,7227,6120,0.8468,49255,6.8152,76.28
2038,87,0.082276,47339,3895,45391,311413,6.58,6547,5602,0.8557,42028,6.4195,71.53
2038,88,0.092268,43444,4008,41440,266022,6.12,5873,5075,0.8642,35481,6.0412,66.99
2038,89,0.103465,39435,4080,37395,224582,5.69,5211,4546,0.8723,29607,5.6813,62.68
2038,90,0.115890,35355,4097,33306,187187,5.29,4567,4019,0.8799,24396,5.3416,58.60
2038,91,0.129533,31258,4049,29233,153881,4.92,3947,3501,0.8871,19829,5.0237,54.78
2038,92,0.144359,27209,3928,25245,124647,4.58,3359,3001,0.8937,15882,4.7288,51.25
2038,93,0.160144,23281,3728,21417,99402,4.27,2809,2528,0.8998,12523,4.4581,48.00
2038,94,0.176300,19553,3447,17829,77985,3.99,2306,2088,0.9053,9714,4.2122,45.05
2038,95,0.192644,16106,3103,14554,60156,3.74,1857,1690,0.9103,7408,3.9894,42.37
2038,96,0.208928,13003,2717,11645,45602,3.51,1465,1341,0.9148,5551,3.7879,39.95
2038,97,0.224881,10286,2313,9130,33957,3.30,1133,1041,0.9189,4086,3.6053,37.76
2038,98,0.240212,7973,1915,7015,24828,3.11,859,792,0.9227,2952,3.4384,35.76
2038,99,0.254625,6058,1542,5287,17812,2.94,638,591,0.9262,2094,3.2832,33.90
2038,100,0.269902,4515,1219,3906,12526,2.77,465,432,0.9295,1456,3.1335,32.10
2038,101,0.286097,3297,943,2825,8620,2.61,332,309,0.9328,991,2.9895,30.37
2038,102,0.303262,2353,714,1997,5795,2.46,231,217,0.9359,660,2.8509,28.71
2038,103,0.321458,1640,527,1376,3798,2.32,158,148,0.9389,428,2.7176,27.11
2038,104,0.340746,1113,379,923,2422,2.18,105,98,0.9418,271,2.5895,25.57
2038,105,0.361190,734,265,601,1499,2.04,67,64,0.9445,166,2.4665,24.10
2038,106,0.382862,469,179,379,898,1.92,42,40,0.9472,99,2.3484,22.68
2038,107,0.405833,289,117,230,519,1.79,25,24,0.9497,57,2.2352,21.32
2038,108,0.430183,172,74,135,288,1.68,15,14,0.9522,31,2.1267,20.02
2038,109,0.455994,98,45,76,153,1.57,8,8,0.9545,17,2.0228,18.77
2038,110,0.483354,53,26,40,78,1.46,4,4,0.9568,8,1.9234,17.58
2038,111,0.512355,28,14,20,37,1.36,2,2,0.9589,4,1.8285,16.44
2038,112,0.543097,13,7,10,17,1.27,1,1,0.9609,2,1.7380,15.36
2038,113,0.575682,6,4,4,7,1.18,0,0,0.9629,1,1.6523,14.33
2038,114,0.610223,3,2,2,3,1.09,0,0,0.9646,0,1.5727,13.37
2038,115,0.642061,1,1,1,1,1.02,0,0,0.9662,0,1.5032,12.54
2038,116,0.674164,0,0,0,0,0.95,0,0,0.9677,0,1.4382,11.76
2038,117,0.707873,0,0,0,0,0.89,0,0,0.9691,0,1.3757,11.01
2038,118,0.743266,0,0,0,0,0.82,0,0,0.9704,0,1.3158,10.29
2038,119,0.780430,0,0,0,0,0.77,0,0,0.9717,0,1.2582,9.60
2039,0,0.003651,100000,365,99681,8288188,82.88,100000,16186,0.1619,3727899,37.2790,441.85
2039,1,0.000257,99635,26,99622,8188506,82.19,97395,15829,0.1625,3627899,37.2494,441.49
2039,2,0.000151,99609,15,99602,8088884,81.21,95181,15805,0.1661,3530504,37.0926,439.61
2039,3,0.000127,99594,13,99588,7989282,80.22,93027,15791,0.1697,3435323,36.9283,437.64
2039,4,0.000108,99582,11,99576,7889694,79.23,90924,15779,0.1735,3342297,36.7594,435.61
2039,5,0.000094,99571,9,99566,7790118,78.24,88870,15770,0.1774,3251373,36.5858,433.53
2039,6,0.000085,99562,9,99557,7690552,77.24,86864,15761,0.1815,3162503,36.4077,431.39
2039,7,0.000080,99553,8,99549,7590994,76.25,84903,15754,0.1856,3075639,36.2251,429.20
2039,8,0.000077,99545,8,99541,7491445,75.26,82988,15748,0.1898,2990736,36.0382,426.96
2039,9,0.000077,99537,8,99534,7391904,74.26,81116,15741,0.1941,2907748,35.8468,424.66
2039,10,0.000080,99530,8,99526,7292370,73.27,79286,15735,0.1985,2826632,35.6511,422.31
2039,11,0.000088,99522,9,99517,7192844,72.27,77497,15729,0.2030,2747346,35.4509,419.91
2039,12,0.000099,99513,10,99508,7093327,71.28,75748,15722,0.2076,2669849,35.2463,417.46
2039,13,0.000115,99503,11,99498,6993819,70.29,74038,15715,0.2123,2594100,35.0375,414.95
2039,14,0.000137,99492,14,99485,6894321,69.30,72365,15707,0.2170,2520063,34.8243,412.39
2039,15,0.000167,99478,17,99470,6794836,68.30,70728,15697,0.2219,2447698,34.6070,409.78
2039,16,0.000204,99462,20,99451,6695366,67.32,69127,15685,0.2269,2376969,34.3857,407.13
2039,17,0.000248,99441,25,99429,6595915,66.33,67559,15672,0.2320,2307843,34.1606,404.43
2039,18,0.000296,99417,29,99402,6496486,65.35,66023,15655,0.2371,2240284,33.9317,401.68
2039,19,0.000340,99387,34,99370,6397084,64.37,64520,15636,0.2423,2174261,33.6991,398.89
2039,20,0.000380,99353,38,99335,6297714,63.39,63048,15615,0.2477,2109741,33.4625,396.05
2039,21,0.000416,99316,41,99295,6198379,62.41,61607,15591,0.2531,2046693,33.2218,393.16
2039,22,0.000450,99274,45,99252,6099084,61.44,60197,15566,0.2586,1985086,32.9766,390.22
2039,23,0.000484,99230,48,99206,5999832,60.46,58817,15540,0.2642,1924889,32.7268,387.22
2039,24,0.000517,99182,51,99156,5900626,59.49,57467,15512,0.2699,1866072,32.4723,384.17
2039,25,0.000552,99130,55,99103,5801471,58.52,56146,15483,0.2758,1808606,32.2128,381.05
2039,26,0.000592,99076,59,99046,5702368,57.56,54853,15453,0.2817,1752460,31.9483,377.88
2039,27,0.000636,99017,63,98985,5603321,56.59,53588,15421,0.2878,1697607,31.6789,374.65
2039,28,0.000684,98954,68,98920,5504336,55.63,52350,15388,0.2939,1644019,31.4045,371.35
2039,29,0.000737,98886,73,98850,5405416,54.66,51138,15353,0.3002,1591669,31.1251,368.00
2039,30,0.000796,98813,79,98774,5306566,53.70,49951,15316,0.3066,1540532,30.8407,364.59
2039,31,0.000854,98735,84,98692,5207792,52.75,48789,15277,0.3131,1490580,30.5514,361.12
2039,32,0.000909,98650,90,98605,5109100,51.79,47652,15236,0.3197,1441791,30.2569,357.58
2039,33,0.000957,98561,94,98513,5010494,50.84,46538,15194,0.3265,1394139,29.9570,353.98
2039,34,0.000998,98466,98,98417,4911981,49.88,45448,15150,0.3334,1347601,29.6514,350.32
2039,35,0.001040,98368,102,98317,4813564,48.93,44382,15106,0.3404,1302153,29.3397,346.58
2039,36,0.001090,98266,107,98212,4715247,47.98,43339,15061,0.3475,1257771,29.0217,342.76
2039,37,0.001146,98159,113,98102,4617034,47.04,42318,15015,0.3548,1214432,28.6974,338.87
2039,38,0.001204,98046,118,97987,4518932,46.09,41320,14967,0.3622,1172114,28.3670,334.90
2039,39,0.001255,97928,123,97867,4420945,45.14,40342,14918,0.3698,1130794,28.0302,330.86
2039,40,0.001297,97805,127,97742,4323078,44.20,39386,14869,0.3775,1090452,27.6866,326.74
2039,41,0.001338,97678,131,97613,4225337,43.26,38450,14819,0.3854,1051066,27.3359,322.53
2039,42,0.001389,97548,135,97480,4127724,42.31,37535,14769,0.3935,1012616,26.9777,318.23
2039,43,0.001458,97412,142,97341,4030244,41.37,36640,14718,0.4017,975081,26.6122,313.85
2039,44,0.001549,97270,151,97195,3932903,40.43,35764,14666,0.4101,938441,26.2395,309.37
2039,45,0.001660,97119,161,97039,3835708,39.49,34906,14611,0.4186,902676,25.8601,304.82
2039,46,0.001785,96958,173,96872,3738669,38.56,34065,14555,0.4273,867770,25.4741,300.19
2039,47,0.001924,96785,186,96692,3641798,37.63,33239,14495,0.4361,833705,25.0818,295.48
2039,48,0.002081,96599,201,96498,3545106,36.70,32430,14433,0.4451,800466,24.6832,290.70
2039,49,0.002265,96398,218,96289,3448608,35.77,31635,14367,0.4542,768036,24.2784,285.84
2039,50,0.002482,96179,239,96060,3352319,34.85,30853,14297,0.4634,736402,23.8679,280.91
2039,51,0.002724,95941,261,95810,3256259,33.94,30085,14222,0.4727,705549,23.4521,275.92
2039,52,0.002992,95679,286,95536,3160449,33.03,29328,14142,0.4822,675464,23.0312,270.87
2039,53,0.003290,95393,314,95236,3064913,32.13,28583,14056,0.4918,646136,22.6056,265.77
2039,54,0.003620,95079,344,94907,2969676,31.23,27849,13964,0.5014,617553,22.1754,260.61
2039,55,0.003981,94735,377,94547,2874769,30.35,27124,13866,0.5112,589704,21.7412,255.39
2039,56,0.004362,94358,412,94152,2780222,29.46,26408,13760,0.5210,562580,21.3030,250.14
2039,57,0.004752,93946,446,93723,2686070,28.59,25702,13647,0.5310,536172,20.8610,244.83
2039,58,0.005145,93500,481,93259,2592347,27.73,25005,13528,0.5410,510470,20.4148,239.48
2039,59,0.005543,93019,516,92761,2499088,26.87,24317,13402,0.5511,485465,19.9641,234.07
2039,60,0.005942,92503,550,92228,2406327,26.01,23638,13271,0.5614,461148,19.5084,228.60
2039,61,0.006331,91954,582,91662,2314098,25.17,22970,13133,0.5718,437510,19.0473,223.07
2039,62,0.006707,91371,613,91065,2222436,24.32,22311,12991,0.5823,414540,18.5800,217.46
2039,63,0.007096,90759,644,90437,2131371,23.48,21663,12845,0.5929,392229,18.1058,211.77
2039,64,0.007546,90115,680,89775,2040934,22.65,21026,12695,0.6038,370566,17.6243,205.99
2039,65,0.008099,89435,724,89072,1951160,21.82,20398,12539,0.6147,349540,17.1359,200.13
2039,66,0.008694,88710,771,88325,1862087,20.99,19778,12378,0.6258,329142,16.6418,194.20
2039,67,0.009362,87939,823,87527,1773763,20.17,19165,12210,0.6371,309364,16.1419,188.20
2039,68,0.010154,87116,885,86673,1686236,19.36,18559,12034,0.6484,290198,15.6366,182.14
2039,69,0.011107,86231,958,85752,1599562,18.55,17957,11850,0.6599,271639,15.1268,176.02
2039,70,0.012254,85273,1045,84751,1513810,17.75,17359,11655,0.6714,253682,14.6141,169.87
2039,71,0.013611,84228,1146,83655,1429059,16.97,16761,11447,0.6830,236323,14.1000,163.70
2039,72,0.015172,83082,1261,82452,1345404,16.19,16161,11224,0.6945,219563,13.5862,157.53
2039,73,0.016890,81821,1382,81130,1262952,15.44,15558,10985,0.7061,203402,13.0740,151.39
2039,74,0.018712,80439,1505,79687,1181822,14.69,14951,10728,0.7175,187844,12.5639,145.27
2039,75,0.020666,78934,1631,78119,1102135,13.96,14341,10454,0.7290,172893,12.0555,139.17
2039,76,0.022829,77303,1765,76421,1024017,13.25,13729,10165,0.7404,158552,11.5484,133.08
2039,77,0.025303,75538,1911,74582,947596,12.54,13114,9858,0.7517,144822,11.0432,127.02
2039,78,0.028162,73627,2073,72590,873014,11.86,12495,9534,0.7630,131708,10.5409,120.99
2039,79,0.031474,71553,2252,70427,800424,11.19,11870,9190,0.7742,119213,10.0431,115.02
2039,80,0.035302,69301,2446,68078,729996,10.53,11238,8825,0.7852,107343,9.5518,109.12
2039,81,0.039700,66855,2654,65528,661918,9.90,10598,8437,0.7961,96105,9.0686,103.32
2039,82,0.044719,64201,2871,62765,596390,9.29,9948,8026,0.8068,85508,8.5954,97.64
2039,83,0.050436,61330,3093,59783,533625,8.70,9290,7591,0.8171,75559,8.1338,92.11
2039,84,0.057031,58236,3321,56576,473842,8.14,8623,7133,0.8272,66270,7.6856,86.73
2039,85,0.064656,54915,3551,53140,417266,7.60,7948,6652,0.8369,57647,7.2530,81.54
2039,86,0.072855,51365,3742,49493,364127,7.09,7267,6150,0.8462,49699,6.8390,76.57
2039,87,0.081784,47622,3895,45675,314633,6.61,6586,5632,0.8552,42432,6.4426,71.81
2039,88,0.091716,43728,4011,41722,268958,6.15,5912,5106,0.8637,35846,6.0637,67.26
2039,89,0.102843,39717,4085,37675,227236,5.72,5249,4576,0.8718,29934,5.7033,62.94
2039,90,0.115190,35632,4104,33580,189561,5.32,4603,4048,0.8794,24686,5.3630,58.86
2039,91,0.128748,31528,4059,29498,155981,4.95,3981,3530,0.8866,20083,5.0444,55.03
2039,92,0.143484,27469,3941,25498,126482,4.60,3391,3029,0.8932,16102,4.7489,51.49
2039,93,0.159175,23527,3745,21655,100984,4.29,2839,2553,0.8993,12711,4.4775,48.23
2039,94,0.175237,19782,3467,18049,79329,4.01,2333,2111,0.9049,9872,4.2310,45.27
2039,95,0.191485,16316,3124,14754,61280,3.76,1881,1712,0.9099,7539,4.0076,42.59
2039,96,0.207674,13192,2740,11822,46526,3.53,1487,1360,0.9144,5658,3.8054,40.17
2039,97,0.223532,10452,2336,9284,34704,3.32,1152,1058,0.9186,4171,3.6222,37.97
2039,98,0.238773,8116,1938,7147,25421,3.13,874,806,0.9223,3019,3.4548,35.96
2039,99,0.253099,6178,1564,5396,18274,2.96,650,602,0.9258,2145,3.2989,34.09
2039,100,0.268285,4614,1238,3995,12878,2.79,475,441,0.9292,1495,3.1487,32.28
2039,101,0.284382,3376,960,2896,8882,2.63,340,317,0.9325,1020,3.0041,30.55
2039,102,0.301445,2416,728,2052,5986,2.48,238,222,0.9356,681,2.8649,28.88
2039,103,0.319532,1688,539,1418,3934,2.33,162,152,0.9386,443,2.7311,27.27
2039,104,0.338704,1149,389,954,2516,2.19,108,102,0.9415,281,2.6024,25.73
2039,105,0.359026,760,273,623,1562,2.06,70,66,0.9443,173,2.4789,24.25
2039,106,0.380568,487,185,394,939,1.93,44,41,0.9469,103,2.3604,22.82
2039,107,0.403402,302,122,241,545,1.81,26,25,0.9495,59,2.2467,21.46
2039,108,0.427606,180,77,141,304,1.69,15,15,0.9519,33,2.1377,20.15
2039,109,0.453262,103,47,80,163,1.58,9,8,0.9543,18,2.0334,18.90
2039,110,0.480458,56,27,43,83,1.47,5,4,0.9565,9,1.9335,17.70
2039,111,0.509286,29,15,22,40,1.37,2,2,0.9587,4,1.8381,16.56
2039,112,0.539843,14,8,10,18,1.28,1,1,0.9607,2,1.7473,15.47
2039,113,0.572233,7,4,5,8,1.19,1,0,0.9627,1,1.6613,14.44
2039,114,0.606567,3,2,2,3,1.10,0,0,0.9644,0,1.5814,13.48
2039,115,0.638047,1,1,1,1,1.03,0,0,0.9660,0,1.5118,12.64
2039,116,0.669949,0,0,0,0,0.96,0,0,0.9675,0,1.4464,11.86
2039,117,0.703447,0,0,0,0,0.90,0,0,0.9689,0,1.3836,11.10
2039,118,0.738619,0,0,0,0,0.83,0,0,0.9702,0,1.3233,10.38
2039,119,0.775550,0,0,0,0,0.77,0,0,0.9715,0,1.2655,9.69
2040,0,0.003591,100000,359,99686,8297193,82.97,100000,16148,0.1615,3729597,37.2960,442.05
2040,1,0.000253,99641,25,99628,8197507,82.27,97401,15797,0.1622,3629597,37.2646,441.67
2040,2,0.000148,99616,15,99608,8097879,81.29,95187,15773,0.1657,3532196,37.1081,439.80
2040,3,0.000125,99601,12,99595,7998270,80.30,93033,15759,0.1694,3437010,36.9440,437.83
2040,4,0.000106,99588,11,99583,7898676,79.31,90930,15748,0.1732,3343977,36.7753,435.80
2040,5,0.000093,99578,9,99573,7799092,78.32,88876,15738,0.1771,3253047,36.6021,433.72
2040,6,0.000084,99569,8,99564,7699519,77.33,86870,15730,0.1811,3164171,36.4243,431.59
2040,7,0.000079,99560,8,99556,7599955,76.34,84910,15723,0.1852,3077301,36.2421,429.41
2040,8,0.000076,99552,8,99549,7500398,75.34,82994,15716,0.1894,2992391,36.0555,427.17
2040,9,0.000076,99545,8,99541,7400850,74.35,81122,15710,0.1937,2909397,35.8645,424.87
2040,10,0.000079,99537,8,99533,7301309,73.35,79292,15704,0.1981,2828276,35.6691,422.53
2040,11,0.000086,99529,9,99525,7201775,72.36,77503,15698,0.2025,2748984,35.4693,420.13
2040,12,0.000098,99521,10,99516,7102250,71.36,75754,15691,0.2071,2671480,35.2652,417.68
2040,13,0.000113,99511,11,99505,7002734,70.37,74044,15684,0.2118,2595726,35.0567,415.18
2040,14,0.000135,99500,13,99493,6903229,69.38,72371,15676,0.2166,2521683,34.8439,412.63
